Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	1	0	SO_0225	-554.1	8.25
2	2	0	SO_0225	-554.1	8.25
3	1	0	SO_0225	-554.1	8.25
4	2	0	SO_0225	-554.1	8.25
5	2	0	SO_0225	-554.1	8.25
6	2	0	SO_0225	-554.1	8.25
7	2	0	SO_0225	-554.1	8.25
8	2	0	SO_0225	-554.1	8.25
9	2	0	SO_0225	-554.1	8.25
10	2	0	SO_0225	-554.1	8.25
11	2	0	SO_0225	-554.1	8.25
12	1	0	SO_0225	-554.1	8.25
13	2	0	SO_0225	-554.1	8.25
14	2	0	SO_0225	-554.1	8.25
15	1	0	SO_0225	-554.1	8.25
16	2	0	SO_0225	-554.1	8.25
17	2	0	SO_0225	-554.1	8.25
18	1	0	SO_0225	-554.1	8.25
19	2	0	SO_0225	-554.1	8.25
20	2	0	SO_0225	-554.1	8.25
21	1	0	SO_0225	-554.1	8.25
22	2	0	SO_0225	-554.1	8.25
23	2	0	SO_0225	-554.1	8.25
24	2	0	SO_0225	-554.1	8.25
25	2	0	SO_0225	-554.1	8.25
26	2	0	SO_0225	-554.1	8.25
27	2	0	SO_0225	-554.1	8.25
28	2	0	SO_0225	-554.1	8.25
29	1	0	SO_0225	-554.1	8.25
30	2	0	SO_0225	-554.1	8.25
31	2	0	SO_0225	-554.1	8.25
32	2	0	SO_0225	-554.1	8.25
33	2	0	SO_0225	-554.1	8.25
34	2	0	SO_0225	-554.1	8.25
35	1	0	SO_0225	-554.1	8.25
36	2	0	SO_0225	-554.1	8.25
37	2	0	SO_0225	-554.1	8.25
38	2	0	SO_0225	-554.1	8.25
39	2	0	SO_0225	-554.1	8.25
40	2	0	SO_0225	-554.1	8.25
41	2	0	SO_0225	-554.1	8.25
42	2	2	SO_0225	-554.1	8.25
43	2	0	SO_2907	-539.2	8.53
44	2	0	SO_2907	-539.2	8.53
45	2	0	SO_2907	-539.2	8.53
46	2	0	SO_2907	-539.2	8.53
47	2	0	SO_2907	-539.2	8.53
48	1	0	SO_2907	-539.2	8.53
49	2	0	SO_2907	-539.2	8.53
50	2	0	SO_2907	-539.2	8.53
51	2	0	SO_2907	-539.2	8.53
52	2	0	SO_2907	-539.2	8.53
53	2	0	SO_2907	-539.2	8.53
54	2	0	SO_2907	-539.2	8.53
55	2	0	SO_2907	-539.2	8.53
56	2	0	SO_2907	-539.2	8.53
57	2	0	SO_2907	-539.2	8.53
58	2	0	SO_2907	-539.2	8.53
59	2	0	SO_2907	-539.2	8.53
60	2	0	SO_2907	-539.2	8.53
61	1	0	SO_2907	-539.2	8.53
62	2	0	SO_2907	-539.2	8.53
63	1	0	SO_2907	-539.2	8.53
64	1	0	SO_2907	-539.2	8.53
65	2	0	SO_2907	-539.2	8.53
66	2	0	SO_2907	-539.2	8.53
67	2	0	SO_2907	-539.2	8.53
68	1	0	SO_2907	-539.2	8.53
69	2	0	SO_2907	-539.2	8.53
70	2	0	SO_2907	-539.2	8.53
71	1	0	SO_2907	-539.2	8.53
72	2	0	SO_2907	-539.2	8.53
73	1	0	SO_2907	-539.2	8.53
74	2	0	SO_2907	-539.2	8.53
75	2	0	SO_2907	-539.2	8.53
76	1	0	SO_2907	-539.2	8.53
77	2	0	SO_2907	-539.2	8.53
78	2	0	SO_2907	-539.2	8.53
79	1	0	SO_2907	-539.2	8.53
80	2	0	SO_2907	-539.2	8.53
81	2	0	SO_2907	-539.2	8.53
82	1	0	SO_2907	-539.2	8.53
83	1	0	SO_2907	-539.2	8.53
84	1	0	SO_2907	-539.2	8.53
85	2	0	SO_2907	-539.2	8.53
86	2	0	SO_2907	-539.2	8.53
87	1	0	SO_2907	-539.2	8.53
88	1	0	SO_2907	-539.2	8.53
89	1	0	SO_2907	-539.2	8.53
90	2	0	SO_2427	-512.0	8.43
91	2	0	SO_2427	-512.0	8.43
92	2	0	SO_2427	-512.0	8.43
93	2	0	SO_2427	-512.0	8.43
94	2	0	SO_2427	-512.0	8.43
95	2	0	SO_2427	-512.0	8.43
96	2	0	SO_2427	-512.0	8.43
97	2	0	SO_2427	-512.0	8.43
98	2	0	SO_2427	-512.0	8.43
99	2	0	SO_2427	-512.0	8.43
100	2	0	SO_2427	-512.0	8.43
101	2	0	SO_2427	-512.0	8.43
102	2	0	SO_2427	-512.0	8.43
103	1	0	SO_2427	-512.0	8.43
104	2	0	SO_2427	-512.0	8.43
105	2	0	SO_2427	-512.0	8.43
106	2	0	SO_2427	-512.0	8.43
107	2	0	SO_2427	-512.0	8.43
108	2	0	SO_2427	-512.0	8.43
109	2	0	SO_2427	-512.0	8.43
110	2	0	SO_2427	-512.0	8.43
111	1	0	SO_2427	-512.0	8.43
112	2	0	SO_2427	-512.0	8.43
113	2	0	SO_2427	-512.0	8.43
114	2	0	SO_2427	-512.0	8.43
115	2	0	SO_2427	-512.0	8.43
116	1	0	SO_2427	-512.0	8.43
117	2	0	SO_2427	-512.0	8.43
118	1	0	SO_2427	-512.0	8.43
119	2	0	SO_2427	-512.0	8.43
120	1	0	SO_2427	-512.0	8.43
121	2	0	SO_2427	-512.0	8.43
122	2	0	SO_2427	-512.0	8.43
123	2	0	SO_2427	-512.0	8.43
124	2	0	SO_2427	-512.0	8.43
125	2	0	SO_2427	-512.0	8.43
126	1	0	SO_2427	-512.0	8.43
127	2	0	SO_2427	-512.0	8.43
128	2	0	SO_2427	-512.0	8.43
129	2	0	SO_2427	-512.0	8.43
130	2	0	SO_2427	-512.0	8.43
131	2	2	SO_2427	-512.0	8.43
132	0	2	SO_2427	-512.0	8.43
