Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	ENOA_MOUSE		
2	2	0	PAXI_MOUSE		
3	1	0	MYH9_MOUSE		
4	2	0	DHSA_MOUSE		
5	2	0	LMNA_MOUSE		
6	1	0	LDHA_MOUSE		
7	2	0	ACADM_MOUSE		
8	2	0	1433Z_MOUSE		
9	1	0	GBB1_MOUSE		
10	2	0	TEBP_MOUSE		
11	1	0	IF2G_MOUSE		
12	2	0	SYNC_MOUSE		
13	2	0	ENV2_MOUSE		
14	2	0	G6PI_MOUSE		
15	2	0	FXYD5_MOUSE		
16	2	0	RBP2_MOUSE		
17	2	0	BUB3_MOUSE		
18	2	0	PLSL_MOUSE		
19	2	0	ENOA_MOUSE		
20	2	0	MAOM_MOUSE		
21	2	0	LAP2B_MOUSE		
22	2	0	NOL10_MOUSE		
23	2	2	HMCS1_MOUSE		
24	2	0	ROA3_MOUSE		
25	1	0	VATG1_MOUSE		
26	2	0	MOGS_MOUSE		
27	2	0	DDX3X_MOUSE		
28	2	0	H2A1H_MOUSE		
29	2	0	PROF1_MOUSE		
30	2	0	EIF3I_MOUSE		
31	2	0	LGMN_MOUSE		
32	2	0	RS5_MOUSE		
33	2	0	ANXA4_MOUSE		
34	2	0	H2B2B_MOUSE		
35	2	0	HNRPK_MOUSE		
36	1	0	EDC4_MOUSE		
37	2	0	HNRH1_MOUSE		
38	2	0	FAS_MOUSE		
39	2	0	BASI_MOUSE		
40	2	0	ANXA5_MOUSE		
41	2	0	PABP1_MOUSE		
42	1	0	ALDR_MOUSE		
43	2	0	RS8_MOUSE		
44	2	0	CLH1_MOUSE		
45	2	0	GBLP_MOUSE		
46	2	0	MYH9_MOUSE		
47	2	0	ROA2_MOUSE		
48	2	0	RUVB1_MOUSE		
49	2	1	XPO2_MOUSE		
50	2	0	CHTOP_MOUSE		
51	2	0	RFC3_MOUSE		
52	2	0	NH2L1_MOUSE		
53	2	0	TBA1B_MOUSE		
54	2	0	PAIRB_MOUSE		
55	2	0	AT1A1_MOUSE		
56	2	0	NPM_MOUSE		
57	2	0	ATPA_MOUSE		
58	2	0	COPD_MOUSE		
59	2	0	FKB15_MOUSE		
60	2	0	SYK_MOUSE		
61	2	0	TPR_MOUSE		
62	2	0	FLNB_MOUSE		
63	2	0	SC23B_MOUSE		
64	1	0	VIGLN_MOUSE		
65	2	0	LYZ2_MOUSE		
66	1	0	ACTB_MOUSE		
67	2	0	SNR40_MOUSE		
68	2	0	TFR1_MOUSE		
69	2	0	Contaminant_TRYP_BOVIN		
70	2	0	PLSL_MOUSE		
71	2	0	G3P_MOUSE		
72	2	0	AN32E_MOUSE		
73	2	0	NDUS1_MOUSE		
74	2	1	XPO2_MOUSE		
75	2	0	1433T_MOUSE		
76	2	0	LSP1_MOUSE		
77	2	0	RS3A_MOUSE		
78	2	0	GORS2_MOUSE		
79	1	0	EF1G_MOUSE		
80	2	0	HMGB2_MOUSE		
81	2	0	IF4A1_MOUSE		
82	2	0	CDV3_MOUSE		
83	2	0	ETFA_MOUSE		
84	2	0	ACTN1_MOUSE		
85	2	0	LRP1_MOUSE		
86	2	0	ATPB_MOUSE		
87	2	0	ACTB_MOUSE		
88	2	0	BUD31_MOUSE		
89	2	0	AN32A_MOUSE		
90	2	0	RBP2_MOUSE		
91	1	0	PRDX6_MOUSE		
92	2	0	SPF27_MOUSE		
93	2	0	CH60_MOUSE		
94	2	0	RRAS2_MOUSE		
95	2	0	TBA1B_MOUSE		
96	2	0	ALDOA_MOUSE		
97	2	0	HXK1_MOUSE		
98	2	0	SERA_MOUSE		
99	2	0	HSP74_MOUSE		
100	2	0	H13_MOUSE		
101	2	0	PDIA6_MOUSE		
102	2	0	TRAP1_MOUSE		
103	2	0	KPYM_MOUSE		
104	2	0	FUBP1_MOUSE		
105	2	0	DOCK8_MOUSE		
106	2	0	EBP2_MOUSE		
107	2	0	RS4X_MOUSE		
108	2	0	CN166_MOUSE		
109	1	0	CC115_MOUSE		
110	1	0	RL13A_MOUSE		
111	2	0	EFTS_MOUSE		
112	2	0	DDX17_MOUSE		
113	2	0	G3P_MOUSE		
114	2	0	MACF1_MOUSE		
115	2	0	RL12_MOUSE		
116	2	0	FLNA_MOUSE		
117	2	0	LDHA_MOUSE		
118	2	0	ACON_MOUSE		
119	2	0	MAVS_MOUSE		
120	2	0	ABCE1_MOUSE		
121	2	0	HTRA2_MOUSE		
122	2	0	AT1A1_MOUSE		
123	2	0	GNAI2_MOUSE		
124	2	0	HUWE1_MOUSE		
125	2	0	GRP75_MOUSE		
126	1	0	TCPE_MOUSE		
127	2	0	ATPO_MOUSE		
128	2	0	VIME_MOUSE		
129	2	0	GDIR1_MOUSE		
130	2	0	GNAI2_MOUSE		
131	2	0	H13_MOUSE		
132	2	0	2AAA_MOUSE		
133	1	0	BTK_MOUSE		
134	2	0	FMNL_MOUSE		
135	2	0	PPIA_MOUSE		
136	2	0	ALDOA_MOUSE		
137	1	0	TERA_MOUSE		
138	2	0	UHRF1_MOUSE		
139	1	0	4EBP1_MOUSE		
140	2	0	PTBP1_MOUSE		
141	2	0	RL26_MOUSE		
142	1	0	CSN3_MOUSE		
143	2	0	ANXA2_MOUSE		
144	2	0	RL13_MOUSE		
145	2	0	TLN1_MOUSE		
146	2	0	ENPL_MOUSE		
147	2	0	EDC4_MOUSE		
148	2	0	KINH_MOUSE		
149	2	0	TLN1_MOUSE		
150	2	0	DDX56_MOUSE		
151	2	0	NUP54_MOUSE		
152	2	0	SYNC_MOUSE		
153	2	0	GELS_MOUSE		
154	2	0	ERO1A_MOUSE		
155	2	0	ATLA3_MOUSE		
156	2	0	PHB2_MOUSE		
157	2	0	SYHC_MOUSE		
158	2	0	RL35_MOUSE		
